2021-09-13 10:57:08,0
2021-09-13 11:02:07,0
2021-09-13 11:07:07,0
2021-09-13 11:12:07,0
2021-09-13 11:17:07,0
2021-09-13 11:22:07,0
2021-09-13 11:27:07,0
2021-09-13 11:32:07,0
2021-09-13 11:37:07,0
2021-09-13 11:42:07,0
2021-09-13 11:47:07,0
2021-09-13 11:52:08,0
2021-09-13 11:57:08,0
2021-09-13 12:02:08,0
2021-09-13 12:07:08,0
2021-09-13 12:12:08,0
2021-09-13 12:17:08,0
2021-09-13 12:22:08,0
2021-09-13 12:27:39,0
2021-09-13 12:32:08,0
2021-09-13 12:37:07,0
2021-09-13 12:42:07,0
2021-09-13 12:47:07,0
2021-09-13 12:52:07,0
2021-09-13 12:57:07,0
2021-09-13 13:02:07,0
2021-09-13 13:07:07,0
2021-09-13 13:12:07,0
2021-09-13 13:17:07,0
2021-09-13 13:22:08,0
2021-09-13 13:27:07,0
2021-09-13 13:32:08,0
2021-09-13 13:37:08,0
2021-09-13 13:42:08,0
2021-09-13 13:47:08,0
2021-09-13 13:52:08,0
2021-09-13 13:57:08,0
2021-09-13 14:02:08,0
2021-09-13 14:07:08,0
2021-09-13 14:12:07,0
2021-09-13 14:17:07,0
2021-09-13 14:22:07,0
2021-09-13 14:27:07,0
2021-09-13 14:32:07,0
2021-09-13 14:37:07,0
2021-09-13 14:42:07,0
2021-09-13 14:47:07,0
2021-09-13 14:52:08,0
2021-09-13 14:57:08,0
2021-09-13 15:02:07,0
2021-09-13 15:07:08,0
2021-09-13 15:12:08,0
2021-09-13 15:17:08,0
2021-09-13 15:22:08,0
2021-09-13 15:27:08,0
2021-09-13 15:32:08,0
2021-09-13 15:37:08,0
2021-09-13 15:42:07,0
2021-09-13 15:47:07,0
2021-09-13 15:52:07,0
2021-09-13 15:57:07,0
2021-09-13 16:02:07,0
2021-09-13 16:07:07,0
2021-09-13 16:12:07,0
2021-09-13 16:17:07,0
2021-09-13 16:22:07,0
2021-09-13 16:27:08,0
2021-09-13 16:32:08,0
2021-09-13 16:37:08,0
2021-09-13 16:42:08,0
2021-09-13 16:47:08,0
2021-09-13 16:52:08,0
2021-09-13 16:57:08,0
2021-09-13 17:02:08,0
2021-09-13 17:07:08,0
2021-09-13 17:12:08,0
2021-09-13 17:17:07,0
2021-09-13 17:22:07,0
2021-09-13 17:27:07,0
2021-09-13 17:32:07,0
2021-09-13 17:37:07,0
2021-09-13 17:42:07,0
2021-09-13 17:47:07,0
2021-09-13 17:52:07,0
2021-09-13 17:57:08,0
2021-09-13 18:02:08,0
2021-09-13 18:07:08,0
2021-09-13 18:12:08,0
2021-09-13 18:17:08,0
2021-09-13 18:22:39,0
2021-09-13 18:27:08,0
2021-09-13 18:32:08,0
2021-09-13 18:37:08,0
2021-09-13 18:42:08,0
2021-09-13 18:47:08,0
2021-09-13 18:52:08,0
2021-09-13 18:57:08,0
2021-09-13 19:02:08,0
2021-09-13 19:07:08,0
2021-09-13 19:12:07,0
2021-09-13 19:17:07,0
2021-09-13 19:22:07,0
2021-09-13 19:27:07,0
2021-09-13 19:32:07,0
2021-09-13 19:37:07,0
2021-09-13 19:42:07,0
2021-09-13 19:47:08,0
2021-09-13 19:52:08,0
2021-09-13 19:57:08,0
2021-09-13 20:02:08,0
2021-09-13 20:07:08,0
2021-09-13 20:12:08,0
2021-09-13 20:17:08,0
2021-09-13 20:22:08,0
2021-09-13 20:27:08,0
2021-09-13 20:32:08,0
2021-09-13 20:37:08,0
2021-09-13 20:42:07,0
2021-09-13 20:47:07,0
2021-09-13 20:52:07,0
2021-09-13 20:57:07,0
2021-09-13 21:02:07,0
2021-09-13 21:07:08,0
2021-09-13 21:12:08,0
2021-09-13 21:17:08,0
2021-09-13 21:22:08,0
2021-09-13 21:27:08,0
2021-09-13 21:32:08,0.2
2021-09-13 21:37:08,0.2
2021-09-13 21:42:08,0.2
2021-09-13 21:47:08,0.2
2021-09-13 21:52:08,0.2
2021-09-13 21:57:08,0.2
2021-09-13 22:02:08,0.4
2021-09-13 22:07:08,0.4
2021-09-13 22:12:08,0.4
2021-09-13 22:17:07,0.4
2021-09-13 22:22:07,0.4
2021-09-13 22:27:07,0.4
2021-09-13 22:32:08,0.6
2021-09-13 22:37:07,0.6
2021-09-13 22:42:07,0.6
2021-09-13 22:47:08,0.8
2021-09-13 22:52:08,0.8
2021-09-13 22:57:08,0.8
2021-09-13 23:02:08,0.8
2021-09-13 23:07:08,0.8
2021-09-13 23:12:08,0.8
2021-09-13 23:17:08,0.8
2021-09-13 23:22:08,0.8
2021-09-13 23:27:08,0.8
2021-09-13 23:32:08,0.8
2021-09-13 23:37:08,0.8
2021-09-13 23:42:08,0.8
2021-09-13 23:47:08,1.2
2021-09-13 23:52:07,1.8
2021-09-13 23:57:08,2.2
2021-09-14 00:02:07,3
2021-09-14 00:07:07,3.8
2021-09-14 00:12:08,5
2021-09-14 00:17:08,6.2
2021-09-14 00:22:08,7.4
2021-09-14 00:27:08,10.2
2021-09-14 00:32:08,11.4
2021-09-14 00:37:08,12.2
2021-09-14 00:42:08,13.2
2021-09-14 00:47:08,14
2021-09-14 00:52:08,14.6
2021-09-14 00:57:08,15
2021-09-14 01:02:08,15.2
2021-09-14 01:07:08,15.4
2021-09-14 01:12:08,15.8
2021-09-14 01:17:07,16.2
2021-09-14 01:22:07,16.4
2021-09-14 01:27:08,17
2021-09-14 01:32:07,17.2
2021-09-14 01:37:08,17.6
2021-09-14 01:42:08,17.8
2021-09-14 01:47:08,18.2
2021-09-14 01:52:08,18.6
2021-09-14 01:57:08,18.8
2021-09-14 02:02:08,19
2021-09-14 02:07:08,19
2021-09-14 02:12:08,19.4
2021-09-14 02:17:08,19.6
2021-09-14 02:22:08,19.6
2021-09-14 02:27:08,19.8
2021-09-14 02:32:08,19.8
2021-09-14 02:37:08,20
2021-09-14 02:42:08,20.2
2021-09-14 02:47:08,20.2
2021-09-14 02:52:07,20.2
2021-09-14 02:57:07,20.2
2021-09-14 03:02:08,20.2
2021-09-14 03:07:08,20.2
2021-09-14 03:12:08,20.2
2021-09-14 03:17:08,20.4
2021-09-14 03:22:08,20.4
2021-09-14 03:27:08,20.6
2021-09-14 03:32:08,20.6
2021-09-14 03:37:08,20.6
2021-09-14 03:42:08,21
2021-09-14 03:47:08,21.4
2021-09-14 03:52:08,21.4
2021-09-14 03:57:08,21.4
2021-09-14 04:02:08,21.6
2021-09-14 04:07:08,21.6
2021-09-14 04:12:08,21.6
2021-09-14 04:17:08,21.8
2021-09-14 04:22:08,22
2021-09-14 04:27:07,22.2
2021-09-14 04:32:07,22.8
2021-09-14 04:37:08,23
2021-09-14 04:42:08,23.4
2021-09-14 04:47:08,23.4
2021-09-14 04:52:08,23.6
2021-09-14 04:57:08,23.6
2021-09-14 05:02:08,23.8
2021-09-14 05:07:39,23.8
2021-09-14 05:12:08,23.8
2021-09-14 05:17:08,23.8
2021-09-14 05:22:08,23.8
2021-09-14 05:27:08,23.8
2021-09-14 05:32:08,23.8
2021-09-14 05:37:08,23.8
2021-09-14 05:42:08,23.8
2021-09-14 05:47:08,23.8
2021-09-14 05:52:08,23.8
2021-09-14 05:57:09,23.8
2021-09-14 06:02:08,23.8
2021-09-14 06:07:08,23.8
2021-09-14 06:12:08,23.8
2021-09-14 06:17:08,23.8
2021-09-14 06:22:08,23.8
2021-09-14 06:27:08,23.8
2021-09-14 06:32:08,23.8
2021-09-14 06:37:08,23.8
2021-09-14 06:42:08,23.8
2021-09-14 06:47:08,23.8
2021-09-14 06:52:08,23.8
2021-09-14 06:57:08,23.8
2021-09-14 07:02:08,23.8
2021-09-14 07:07:08,23.8
2021-09-14 07:12:08,23.8
2021-09-14 07:17:08,23.8
2021-09-14 07:22:08,23.8
2021-09-14 07:27:09,23.8
2021-09-14 07:32:08,23.8
2021-09-14 07:37:08,23.8
2021-09-14 07:42:08,23.8
2021-09-14 07:47:08,23.8
2021-09-14 07:52:08,24
2021-09-14 07:57:08,24
2021-09-14 08:02:08,0
2021-09-14 08:07:08,0
2021-09-14 08:12:08,0
2021-09-14 08:17:08,0
2021-09-14 08:22:08,0
2021-09-14 08:27:08,0
2021-09-14 08:32:08,0
2021-09-14 08:37:08,0
2021-09-14 08:42:08,0
2021-09-14 08:47:08,0
2021-09-14 08:52:08,0
2021-09-14 08:57:09,0
2021-09-14 09:02:09,0
2021-09-14 09:07:08,0
2021-09-14 09:12:39,0
2021-09-14 09:17:08,0
2021-09-14 09:22:08,0
2021-09-14 09:27:08,0
2021-09-14 09:32:08,0
2021-09-14 09:37:08,0
2021-09-14 09:42:08,0
